,wass_loss_G,wass_loss_D
11797,-0.48276764154434204,-0.032265663146972656
11798,-0.4825248122215271,-0.03486958146095276
11799,-0.48385459184646606,-0.03287273645401001
11800,-0.49451690912246704,-0.029583066701889038
11801,-0.4871526062488556,-0.033329129219055176
11802,-0.4800775647163391,-0.03623196482658386
11803,-0.4831344485282898,-0.033872783184051514
11804,-0.48413825035095215,-0.02996787428855896
11805,-0.48757460713386536,-0.034354209899902344
11806,-0.4837273061275482,-0.03115209937095642
11807,-0.4730125367641449,-0.030841410160064697
11808,-0.4814761281013489,-0.03264802694320679
11809,-0.4769267439842224,-0.03751745820045471
11810,-0.47975510358810425,-0.034356117248535156
11811,-0.48436033725738525,-0.0338706374168396
11812,-0.47977498173713684,-0.03290170431137085
11813,-0.4905514717102051,-0.03081926703453064
11814,-0.4914241433143616,-0.03410351276397705
11815,-0.4777507185935974,-0.03291881084442139
11816,-0.4810038208961487,-0.029653191566467285
11817,-0.47356659173965454,-0.03604075312614441
11818,-0.49151360988616943,-0.0326274037361145
11819,-0.48781871795654297,-0.03264215588569641
11820,-0.5003363490104675,-0.03334522247314453
11821,-0.49269986152648926,-0.031608015298843384
11822,-0.4735189974308014,-0.03207281231880188
11823,-0.48005741834640503,-0.031245559453964233
11824,-0.4777382016181946,-0.028653979301452637
11825,-0.4867166578769684,-0.03178507089614868
11826,-0.47903525829315186,-0.036766111850738525
11827,-0.4752354621887207,-0.034843891859054565
11828,-0.4820253252983093,-0.0347842276096344
11829,-0.4814375340938568,-0.035321056842803955
11830,-0.48447224497795105,-0.03257596492767334
11831,-0.47969526052474976,-0.035571515560150146
11832,-0.48615241050720215,-0.030019640922546387
11833,-0.48011934757232666,-0.033230990171432495
11834,-0.4852864146232605,-0.0353546142578125
11835,-0.48137345910072327,-0.03723645210266113
11836,-0.49562424421310425,-0.031104087829589844
11837,-0.4953177869319916,-0.03324955701828003
11838,-0.5014790296554565,-0.03218245506286621
11839,-0.49141067266464233,-0.02841097116470337
11840,-0.48422399163246155,-0.03243854641914368
11841,-0.48270702362060547,-0.03539016842842102
11842,-0.48364055156707764,-0.030338644981384277
11843,-0.48317983746528625,-0.03626182675361633
11844,-0.47900545597076416,-0.037512630224227905
11845,-0.48180538415908813,-0.03464040160179138
11846,-0.4784175157546997,-0.03181976079940796
11847,-0.4725397825241089,-0.03331512212753296
11848,-0.4745870530605316,-0.029093116521835327
11849,-0.4725355803966522,-0.029814571142196655
11850,-0.48008137941360474,-0.029522866010665894
11851,-0.48585382103919983,-0.031861960887908936
11852,-0.4826562702655792,-0.030606746673583984
11853,-0.4881742596626282,-0.03078395128250122
11854,-0.4821965992450714,-0.03359794616699219
11855,-0.4988269805908203,-0.029559969902038574
11856,-0.4996781051158905,-0.033522725105285645
11857,-0.49013081192970276,-0.03142625093460083
11858,-0.4872044622898102,-0.032519519329071045
11859,-0.48436301946640015,-0.03428107500076294
11860,-0.49098658561706543,-0.032048553228378296
11861,-0.485643595457077,-0.0322263240814209
11862,-0.48639458417892456,-0.03237628936767578
11863,-0.4842086434364319,-0.03307032585144043
11864,-0.48636120557785034,-0.035133689641952515
11865,-0.4773956835269928,-0.03347903490066528
11866,-0.4858890175819397,-0.03358966112136841
11867,-0.48785895109176636,-0.03134196996688843
11868,-0.4901738464832306,-0.030940651893615723
11869,-0.4878198504447937,-0.035399794578552246
11870,-0.47713714838027954,-0.02852723002433777
11871,-0.48699951171875,-0.034639179706573486
11872,-0.48034918308258057,-0.03306156396865845
11873,-0.4875616431236267,-0.030052125453948975
11874,-0.4902326166629791,-0.033391088247299194
11875,-0.48066645860671997,-0.03096240758895874
11876,-0.4880965054035187,-0.03460016846656799
11877,-0.4976308047771454,-0.03033125400543213
11878,-0.4947584271430969,-0.03385871648788452
11879,-0.48674270510673523,-0.034305453300476074
11880,-0.4954342842102051,-0.0353206992149353
11881,-0.4826570451259613,-0.03272974491119385
11882,-0.48731353878974915,-0.03388664126396179
11883,-0.48204630613327026,-0.030154824256896973
11884,-0.47934821248054504,-0.030983000993728638
11885,-0.4806353449821472,-0.0324060320854187
11886,-0.49064868688583374,-0.02719542384147644
11887,-0.49362441897392273,-0.031879305839538574
11888,-0.484832227230072,-0.03389003872871399
11889,-0.4970473349094391,-0.033586353063583374
11890,-0.48880472779273987,-0.038057565689086914
11891,-0.48877882957458496,-0.033975064754486084
11892,-0.485532283782959,-0.03259074687957764
11893,-0.4878994822502136,-0.03175210952758789
11894,-0.4807451069355011,-0.03589129447937012
11895,-0.48930543661117554,-0.03435176610946655
11896,-0.47568196058273315,-0.033016473054885864
11897,-0.472475528717041,-0.03373140096664429
11898,-0.48148882389068604,-0.033113956451416016
11899,-0.4815410375595093,-0.031087905168533325
11900,-0.4780779480934143,-0.033133745193481445
11901,-0.4908541440963745,-0.028359651565551758
11902,-0.48476383090019226,-0.03203296661376953
11903,-0.4893060028553009,-0.03411829471588135
11904,-0.49273040890693665,-0.03208485245704651
11905,-0.47341617941856384,-0.035540252923965454
11906,-0.48651033639907837,-0.031430959701538086
11907,-0.484200119972229,-0.03417816758155823
11908,-0.47801512479782104,-0.0337463915348053
11909,-0.49538281559944153,-0.02917918562889099
11910,-0.49657586216926575,-0.03202211856842041
11911,-0.4769154489040375,-0.03594633936882019
11912,-0.48221588134765625,-0.029588282108306885
11913,-0.4799807667732239,-0.034919917583465576
11914,-0.4748933017253876,-0.032272517681121826
11915,-0.4718306064605713,-0.034213483333587646
11916,-0.4797971546649933,-0.036180734634399414
11917,-0.4885084927082062,-0.03175550699234009
11918,-0.4855427145957947,-0.030890971422195435
11919,-0.4876292645931244,-0.030903637409210205
11920,-0.4967934191226959,-0.03085029125213623
11921,-0.49472159147262573,-0.03377702832221985
11922,-0.49766337871551514,-0.03110787272453308
11923,-0.4805423319339752,-0.03597646951675415
11924,-0.4917379319667816,-0.035391926765441895
11925,-0.48534876108169556,-0.0343928337097168
11926,-0.4909549653530121,-0.030759572982788086
11927,-0.4896223843097687,-0.02928382158279419
11928,-0.48920559883117676,-0.03245773911476135
11929,-0.4826013445854187,-0.03297656774520874
11930,-0.48121923208236694,-0.030063152313232422
11931,-0.47579512000083923,-0.03353029489517212
11932,-0.4771159887313843,-0.03195202350616455
11933,-0.4762985408306122,-0.03326728940010071
11934,-0.48132404685020447,-0.03394034504890442
11935,-0.48651835322380066,-0.029058396816253662
11936,-0.490396648645401,-0.03184795379638672
11937,-0.4775167405605316,-0.03573724627494812
11938,-0.4824754595756531,-0.029695868492126465
11939,-0.48912250995635986,-0.03194636106491089
11940,-0.4883519411087036,-0.028926461935043335
11941,-0.48622381687164307,-0.032515257596969604
11942,-0.49800053238868713,-0.03280562162399292
11943,-0.499035507440567,-0.032710373401641846
11944,-0.493869811296463,-0.0343475341796875
11945,-0.490600049495697,-0.032937049865722656
11946,-0.49081018567085266,-0.03203269839286804
11947,-0.4935803711414337,-0.031247109174728394
11948,-0.48545804619789124,-0.03209620714187622
11949,-0.4873475134372711,-0.028371661901474
11950,-0.47821906208992004,-0.03463411331176758
11951,-0.48244529962539673,-0.031587064266204834
11952,-0.486100435256958,-0.035218238830566406
11953,-0.49976134300231934,-0.030905187129974365
11954,-0.49023187160491943,-0.034184008836746216
11955,-0.4789469838142395,-0.030814647674560547
11956,-0.4875238835811615,-0.03106832504272461
11957,-0.48589202761650085,-0.032082825899124146
11958,-0.48311710357666016,-0.03286924958229065
11959,-0.4885663390159607,-0.029930025339126587
11960,-0.4844816327095032,-0.03198498487472534
11961,-0.4734888970851898,-0.036496639251708984
11962,-0.47865530848503113,-0.03536584973335266
11963,-0.4805808663368225,-0.03219988942146301
11964,-0.4806913137435913,-0.034776151180267334
11965,-0.49006661772727966,-0.032834261655807495
11966,-0.4835363030433655,-0.032445043325424194
11967,-0.4971112608909607,-0.03253304958343506
11968,-0.4899391233921051,-0.026792526245117188
11969,-0.4829180836677551,-0.03201678395271301
11970,-0.4836088716983795,-0.039748311042785645
11971,-0.49487820267677307,-0.027349889278411865
11972,-0.49761050939559937,-0.03200230002403259
11973,-0.4950440526008606,-0.03193169832229614
11974,-0.48599109053611755,-0.0317244827747345
11975,-0.48548978567123413,-0.029114723205566406
11976,-0.47735700011253357,-0.03605809807777405
11977,-0.4937116503715515,-0.033802032470703125
11978,-0.49195927381515503,-0.03408697247505188
11979,-0.4889570474624634,-0.03255438804626465
11980,-0.48606565594673157,-0.03001582622528076
11981,-0.4886550307273865,-0.032477229833602905
11982,-0.48299625515937805,-0.031101107597351074
11983,-0.4905302822589874,-0.03144580125808716
11984,-0.48465847969055176,-0.031367987394332886
11985,-0.48506128787994385,-0.033080458641052246
11986,-0.4889949858188629,-0.03243917226791382
11987,-0.4891887307167053,-0.034691452980041504
11988,-0.4844554662704468,-0.0315893292427063
11989,-0.4845265746116638,-0.029247313737869263
11990,-0.48473668098449707,-0.036381542682647705
11991,-0.48931318521499634,-0.029844313859939575
11992,-0.48869508504867554,-0.03275260329246521
11993,-0.48999401926994324,-0.03257322311401367
11994,-0.4909861087799072,-0.033516526222229004
11995,-0.48494860529899597,-0.030619651079177856
11996,-0.4878873825073242,-0.032803744077682495
11997,-0.491780161857605,-0.032494157552719116
11998,-0.4808231592178345,-0.03130388259887695
11999,-0.4993897080421448,-0.029874056577682495
12000,-0.48503053188323975,-0.030413389205932617
12001,-0.49037837982177734,-0.033257752656936646
12002,-0.4943248927593231,-0.02979809045791626
12003,-0.49731525778770447,-0.03352922201156616
12004,-0.48298579454421997,-0.03505036234855652
12005,-0.4913986325263977,-0.03107544779777527
12006,-0.48988744616508484,-0.02834460139274597
12007,-0.4884299337863922,-0.03206026554107666
12008,-0.4924607276916504,-0.03233340382575989
12009,-0.4888511896133423,-0.03264957666397095
12010,-0.49600374698638916,-0.03212535381317139
12011,-0.489052414894104,-0.030967414379119873
12012,-0.49089711904525757,-0.02976343035697937
12013,-0.49244382977485657,-0.035033226013183594
12014,-0.4782710075378418,-0.03047645092010498
12015,-0.49178120493888855,-0.029497087001800537
12016,-0.4865788221359253,-0.0326613187789917
12017,-0.4996243715286255,-0.028900116682052612
12018,-0.491566926240921,-0.03386056423187256
12019,-0.486931174993515,-0.03542909026145935
12020,-0.48398908972740173,-0.03497698903083801
12021,-0.4829365015029907,-0.03585532307624817
12022,-0.4902486503124237,-0.0325126051902771
12023,-0.4888463020324707,-0.03185439109802246
12024,-0.4867360591888428,-0.02980905771255493
12025,-0.48575714230537415,-0.029580801725387573
12026,-0.48760440945625305,-0.031084060668945312
12027,-0.49159541726112366,-0.03308147192001343
12028,-0.4882049262523651,-0.0320470929145813
12029,-0.48625093698501587,-0.02991706132888794
12030,-0.4817822575569153,-0.030394166707992554
12031,-0.49214839935302734,-0.029350489377975464
12032,-0.49015381932258606,-0.03128865361213684
12033,-0.4938698410987854,-0.03454330563545227
12034,-0.49620622396469116,-0.03216123580932617
12035,-0.4881444573402405,-0.033502429723739624
12036,-0.49209657311439514,-0.03099396824836731
12037,-0.48447853326797485,-0.033453404903411865
12038,-0.4849986433982849,-0.02806338667869568
12039,-0.4796426594257355,-0.031783342361450195
12040,-0.49012234807014465,-0.030147045850753784
12041,-0.49354851245880127,-0.030659407377243042
12042,-0.48951631784439087,-0.029410362243652344
12043,-0.48353636264801025,-0.03685888648033142
12044,-0.49188047647476196,-0.03315579891204834
12045,-0.4912063777446747,-0.036340147256851196
12046,-0.49000805616378784,-0.033880144357681274
12047,-0.49398472905158997,-0.03318890929222107
12048,-0.48808765411376953,-0.03375589847564697
12049,-0.49461787939071655,-0.03601953387260437
12050,-0.4869067668914795,-0.035414665937423706
12051,-0.48829224705696106,-0.030200719833374023
12052,-0.48433005809783936,-0.032086849212646484
12053,-0.48932474851608276,-0.03101852536201477
12054,-0.4762646555900574,-0.03294092416763306
12055,-0.4820389747619629,-0.03254532814025879
12056,-0.48987922072410583,-0.03158143162727356
12057,-0.4828888177871704,-0.033053070306777954
12058,-0.49251604080200195,-0.03074398636817932
12059,-0.4926915764808655,-0.02933436632156372
12060,-0.4795677661895752,-0.03425958752632141
12061,-0.4863249957561493,-0.029456913471221924
12062,-0.48225268721580505,-0.03257295489311218
12063,-0.48211485147476196,-0.03188702464103699
12064,-0.49210500717163086,-0.029318630695343018
12065,-0.4886915683746338,-0.034194231033325195
12066,-0.4869343936443329,-0.03719145059585571
12067,-0.4888952672481537,-0.03295561671257019
12068,-0.495116263628006,-0.033736348152160645
12069,-0.5023839473724365,-0.030380457639694214
12070,-0.5014383792877197,-0.029768705368041992
12071,-0.49752557277679443,-0.030463039875030518
12072,-0.5009222030639648,-0.03306335210800171
12073,-0.4939610958099365,-0.032845377922058105
12074,-0.5008335709571838,-0.03173261880874634
12075,-0.48774653673171997,-0.031070441007614136
12076,-0.5002985000610352,-0.02996167540550232
12077,-0.4937593936920166,-0.03432506322860718
12078,-0.4876013994216919,-0.0359516441822052
12079,-0.4938739836215973,-0.03334549069404602
12080,-0.48574715852737427,-0.03178098797798157
12081,-0.4935365915298462,-0.029327034950256348
12082,-0.4883095324039459,-0.03569138050079346
12083,-0.4854314625263214,-0.03266185522079468
12084,-0.49488934874534607,-0.031872838735580444
12085,-0.49406877160072327,-0.034153103828430176
12086,-0.49025529623031616,-0.03316739201545715
12087,-0.48728567361831665,-0.031677186489105225
12088,-0.4952396750450134,-0.03149378299713135
12089,-0.49636179208755493,-0.03265267610549927
12090,-0.49590158462524414,-0.030413925647735596
12091,-0.4911596179008484,-0.03343889117240906
12092,-0.48538511991500854,-0.030951499938964844
12093,-0.492855429649353,-0.028718531131744385
12094,-0.4847918152809143,-0.029689282178878784
12095,-0.49002593755722046,-0.02900242805480957
12096,-0.48421502113342285,-0.03252297639846802
12097,-0.4954422116279602,-0.031141936779022217
12098,-0.49367383122444153,-0.031129062175750732
12099,-0.4955800473690033,-0.03231555223464966
12100,-0.4880210757255554,-0.03157433867454529
12101,-0.4912136495113373,-0.0328027606010437
12102,-0.4847956895828247,-0.03317853808403015
12103,-0.48657745122909546,-0.029800742864608765
12104,-0.4826061725616455,-0.031501054763793945
12105,-0.4858344495296478,-0.03374728560447693
12106,-0.48375311493873596,-0.03370729088783264
12107,-0.4908013939857483,-0.03205069899559021
12108,-0.49668893218040466,-0.029337018728256226
12109,-0.4963301718235016,-0.03227052092552185
12110,-0.49033552408218384,-0.03639262914657593
12111,-0.48981958627700806,-0.029345333576202393
12112,-0.5007132291793823,-0.028414249420166016
12113,-0.5040265917778015,-0.0333096981048584
12114,-0.48478007316589355,-0.02906721830368042
12115,-0.4881399869918823,-0.03534805774688721
12116,-0.49133509397506714,-0.02941209077835083
12117,-0.4930109977722168,-0.03301998972892761
12118,-0.4899367392063141,-0.030167609453201294
12119,-0.4913637340068817,-0.03189238905906677
12120,-0.4842495322227478,-0.03028598427772522
12121,-0.48699262738227844,-0.028801679611206055
12122,-0.48326823115348816,-0.030271202325820923
12123,-0.4922087788581848,-0.03228679299354553
12124,-0.4887396991252899,-0.028995424509048462
12125,-0.48146361112594604,-0.034026384353637695
12126,-0.4804489016532898,-0.03130483627319336
12127,-0.48918068408966064,-0.033306390047073364
12128,-0.48210960626602173,-0.027750849723815918
12129,-0.489014208316803,-0.031480103731155396
12130,-0.4892464578151703,-0.0294683575630188
12131,-0.4858382046222687,-0.03213474154472351
12132,-0.490442156791687,-0.02920249104499817
12133,-0.48432159423828125,-0.03178080916404724
12134,-0.4893774092197418,-0.03509867191314697
12135,-0.4917846918106079,-0.02953895926475525
12136,-0.48707225918769836,-0.02958446741104126
12137,-0.4937973618507385,-0.02907884120941162
12138,-0.4958711266517639,-0.03095269203186035
12139,-0.4871545433998108,-0.03261241316795349
12140,-0.4910619556903839,-0.03079235553741455
12141,-0.48526811599731445,-0.03147530555725098
12142,-0.490294486284256,-0.033272504806518555
12143,-0.4857105016708374,-0.028657495975494385
12144,-0.48120278120040894,-0.03213810920715332
12145,-0.4962027966976166,-0.03204259276390076
12146,-0.49563318490982056,-0.030028045177459717
12147,-0.4981839954853058,-0.03160369396209717
12148,-0.492260217666626,-0.03328019380569458
12149,-0.5003170371055603,-0.03331226110458374
12150,-0.5050014853477478,-0.027192652225494385
12151,-0.4946122467517853,-0.029539018869400024
12152,-0.4941386282444,-0.03008931875228882
12153,-0.48902958631515503,-0.03362458944320679
12154,-0.48473381996154785,-0.03331512212753296
12155,-0.48265329003334045,-0.030595600605010986
12156,-0.47749626636505127,-0.03561010956764221
12157,-0.4943945109844208,-0.03140741586685181
12158,-0.4786946773529053,-0.032957255840301514
12159,-0.4821062684059143,-0.032345861196517944
12160,-0.49109500646591187,-0.03082197904586792
12161,-0.487051784992218,-0.03429463505744934
12162,-0.4848178029060364,-0.03348571062088013
12163,-0.48594576120376587,-0.030335575342178345
12164,-0.4880448579788208,-0.026854336261749268
12165,-0.49559783935546875,-0.027120739221572876
12166,-0.4823647737503052,-0.030248552560806274
12167,-0.49377909302711487,-0.029520422220230103
12168,-0.49945464730262756,-0.028805911540985107
12169,-0.48900339007377625,-0.03228917717933655
12170,-0.4886675477027893,-0.03139472007751465
12171,-0.49067145586013794,-0.03413015604019165
12172,-0.49301016330718994,-0.03242179751396179
12173,-0.48920542001724243,-0.03167593479156494
12174,-0.49687111377716064,-0.033612728118896484
12175,-0.4912070035934448,-0.028539180755615234
12176,-0.49690189957618713,-0.03033202886581421
12177,-0.47708213329315186,-0.03499537706375122
12178,-0.4865681231021881,-0.03079316020011902
12179,-0.48955947160720825,-0.033278197050094604
12180,-0.49917131662368774,-0.031069278717041016
12181,-0.48048993945121765,-0.037078261375427246
12182,-0.49035710096359253,-0.030777394771575928
12183,-0.4927366375923157,-0.031218409538269043
12184,-0.49010375142097473,-0.03248000144958496
12185,-0.49043482542037964,-0.03496250510215759
12186,-0.4969136416912079,-0.03414762020111084
12187,-0.494193971157074,-0.0334780216217041
12188,-0.48320624232292175,-0.03312358260154724
12189,-0.48361608386039734,-0.033769845962524414
12190,-0.48521485924720764,-0.03597360849380493
12191,-0.49519383907318115,-0.02927374839782715
12192,-0.48591601848602295,-0.03250908851623535
12193,-0.49550384283065796,-0.03100144863128662
12194,-0.48494744300842285,-0.032092154026031494
12195,-0.4867519438266754,-0.0343763530254364
12196,-0.48897892236709595,-0.029297351837158203
12197,-0.4850354492664337,-0.03001388907432556
12198,-0.47427475452423096,-0.031962037086486816
12199,-0.4889191687107086,-0.029912710189819336
12200,-0.4859934449195862,-0.032070279121398926
12201,-0.48824411630630493,-0.033939480781555176
12202,-0.47887125611305237,-0.031551510095596313
12203,-0.48892825841903687,-0.02993348240852356
12204,-0.48842310905456543,-0.030161261558532715
12205,-0.48317399621009827,-0.03334236145019531
12206,-0.48487699031829834,-0.03631681203842163
12207,-0.479997456073761,-0.03376469016075134
12208,-0.48618021607398987,-0.03391033411026001
12209,-0.48144856095314026,-0.03354084491729736
12210,-0.479338139295578,-0.03735944628715515
12211,-0.49254077672958374,-0.031217753887176514
12212,-0.49610430002212524,-0.035967499017715454
12213,-0.48703622817993164,-0.033029139041900635
12214,-0.48057806491851807,-0.030236899852752686
12215,-0.48586007952690125,-0.03323167562484741
12216,-0.49374920129776,-0.033408284187316895
12217,-0.494608074426651,-0.03156918287277222
12218,-0.49407100677490234,-0.033022165298461914
12219,-0.4932374060153961,-0.03452986478805542
12220,-0.48845693469047546,-0.03284096717834473
12221,-0.4999624788761139,-0.02779489755630493
12222,-0.48306116461753845,-0.03656035661697388
12223,-0.487339049577713,-0.03101864457130432
12224,-0.4924659729003906,-0.028405338525772095
12225,-0.4839290976524353,-0.03426271677017212
12226,-0.49172747135162354,-0.03398832678794861
12227,-0.48661547899246216,-0.031240522861480713
12228,-0.4855360984802246,-0.03379416465759277
12229,-0.4833531975746155,-0.03258645534515381
12230,-0.48357701301574707,-0.03316447138786316
12231,-0.4917055368423462,-0.03008103370666504
12232,-0.49160268902778625,-0.030597686767578125
12233,-0.48217645287513733,-0.031047284603118896
12234,-0.4871467351913452,-0.02872660756111145
12235,-0.4829692542552948,-0.0300447940826416
12236,-0.4901142716407776,-0.030964672565460205
12237,-0.4815562665462494,-0.037100136280059814
12238,-0.48934242129325867,-0.03343796730041504
12239,-0.48322516679763794,-0.03139066696166992
12240,-0.484624445438385,-0.029591292142868042
12241,-0.47868186235427856,-0.03308787941932678
12242,-0.4843108654022217,-0.028651833534240723
12243,-0.48221784830093384,-0.034995079040527344
12244,-0.4787854254245758,-0.03229933977127075
12245,-0.4746454060077667,-0.035781532526016235
12246,-0.48717001080513,-0.03215742111206055
12247,-0.4884304702281952,-0.029294520616531372
12248,-0.4953116774559021,-0.03204220533370972
12249,-0.49153441190719604,-0.029828280210494995
12250,-0.4872596561908722,-0.031657516956329346
12251,-0.48522481322288513,-0.035702288150787354
12252,-0.49028700590133667,-0.033699363470077515
12253,-0.49499422311782837,-0.032863736152648926
12254,-0.4947968125343323,-0.033777445554733276
12255,-0.4926934838294983,-0.0314277708530426
12256,-0.4910614788532257,-0.03261485695838928
12257,-0.4808894097805023,-0.03420662879943848
12258,-0.48296964168548584,-0.032909125089645386
12259,-0.48090654611587524,-0.03212207555770874
12260,-0.48665091395378113,-0.03337204456329346
12261,-0.4895118176937103,-0.03132566809654236
12262,-0.48749592900276184,-0.03307664394378662
12263,-0.4858865737915039,-0.034505695104599
12264,-0.49029541015625,-0.03310483694076538
12265,-0.4916239082813263,-0.030673593282699585
12266,-0.4918665885925293,-0.03436896204948425
12267,-0.4892929792404175,-0.033377110958099365
12268,-0.4987652599811554,-0.029967069625854492
12269,-0.4892980456352234,-0.030906230211257935
12270,-0.48277249932289124,-0.03402113914489746
12271,-0.4784785211086273,-0.033087074756622314
12272,-0.48234647512435913,-0.03200751543045044
12273,-0.4870679974555969,-0.031942278146743774
12274,-0.4820731282234192,-0.026976972818374634
12275,-0.4921785891056061,-0.034488528966903687
12276,-0.49288055300712585,-0.028710007667541504
12277,-0.4793508052825928,-0.03217881917953491
12278,-0.4789130389690399,-0.035207659006118774
12279,-0.4881298542022705,-0.030340969562530518
12280,-0.4894721508026123,-0.026452213525772095
12281,-0.4936790466308594,-0.030350297689437866
12282,-0.49613046646118164,-0.03227972984313965
12283,-0.4859217405319214,-0.02826911211013794
12284,-0.4863549470901489,-0.03292533755302429
12285,-0.48636335134506226,-0.03250119090080261
12286,-0.4840514063835144,-0.0334397554397583
12287,-0.47408169507980347,-0.033560097217559814
12288,-0.4853079617023468,-0.03412780165672302
12289,-0.4878729581832886,-0.030843257904052734
12290,-0.4970720708370209,-0.029189497232437134
12291,-0.4818437993526459,-0.0337410569190979
12292,-0.4820002615451813,-0.03202441334724426
12293,-0.4918655753135681,-0.02816486358642578
12294,-0.49046412110328674,-0.03181537985801697
12295,-0.4913176894187927,-0.03505808115005493
12296,-0.49314576387405396,-0.03024470806121826
12297,-0.4838736653327942,-0.03191494941711426
12298,-0.4801017642021179,-0.030510365962982178
12299,-0.48682188987731934,-0.03220033645629883
12300,-0.4809524416923523,-0.032300710678100586
12301,-0.4937499463558197,-0.02975556254386902
12302,-0.47515517473220825,-0.03454256057739258
12303,-0.48285579681396484,-0.034088730812072754
12304,-0.48528239130973816,-0.02840811014175415
12305,-0.4862610101699829,-0.0301511287689209
12306,-0.496517539024353,-0.033963531255722046
12307,-0.49165722727775574,-0.03013715147972107
12308,-0.49969929456710815,-0.03287312388420105
12309,-0.49958211183547974,-0.02712872624397278
12310,-0.4924449920654297,-0.03110647201538086
12311,-0.49130329489707947,-0.03182533383369446
12312,-0.48980194330215454,-0.029233336448669434
12313,-0.4824810326099396,-0.032845765352249146
12314,-0.4989091157913208,-0.03183889389038086
12315,-0.4887227714061737,-0.03022986650466919
12316,-0.48294785618782043,-0.030331075191497803
12317,-0.46965593099594116,-0.0350283682346344
12318,-0.48064863681793213,-0.02611064910888672
12319,-0.48519036173820496,-0.03434237837791443
12320,-0.48800504207611084,-0.03150913119316101
12321,-0.48183929920196533,-0.031005918979644775
12322,-0.4779537320137024,-0.03658202290534973
12323,-0.4806128144264221,-0.03262215852737427
12324,-0.4958707094192505,-0.02994835376739502
12325,-0.4781580865383148,-0.03541630506515503
12326,-0.47951340675354004,-0.033534735441207886
12327,-0.4912000596523285,-0.03467297554016113
12328,-0.4890536367893219,-0.03198382258415222
12329,-0.48735976219177246,-0.03293922543525696
12330,-0.49293291568756104,-0.0335063636302948
12331,-0.48894667625427246,-0.029602497816085815
12332,-0.4976012408733368,-0.033519357442855835
12333,-0.49399760365486145,-0.033603131771087646
12334,-0.48922938108444214,-0.029949843883514404
12335,-0.4936187267303467,-0.032064080238342285
12336,-0.4762973487377167,-0.03818047046661377
12337,-0.49683770537376404,-0.027745425701141357
12338,-0.48460936546325684,-0.033620625734329224
12339,-0.47888192534446716,-0.03612825274467468
12340,-0.4806557893753052,-0.032035231590270996
12341,-0.4818166196346283,-0.033665210008621216
12342,-0.4850344657897949,-0.02951580286026001
12343,-0.48129600286483765,-0.030140012502670288
12344,-0.4858088493347168,-0.036851465702056885
12345,-0.48685213923454285,-0.03152617812156677
12346,-0.490030437707901,-0.03449159860610962
12347,-0.4882062077522278,-0.03361368179321289
12348,-0.4856075346469879,-0.03284558653831482
12349,-0.48757991194725037,-0.02961137890815735
12350,-0.48355916142463684,-0.03230276703834534
12351,-0.485470712184906,-0.03149837255477905
12352,-0.4810837209224701,-0.028850287199020386
12353,-0.48017531633377075,-0.03602597117424011
12354,-0.4803503155708313,-0.031182467937469482
12355,-0.49132874608039856,-0.032713890075683594
12356,-0.48349130153656006,-0.035578370094299316
12357,-0.4886969029903412,-0.032231301069259644
12358,-0.49397653341293335,-0.033067286014556885
12359,-0.49360692501068115,-0.029233574867248535
12360,-0.4993029236793518,-0.030026495456695557
12361,-0.4890519380569458,-0.03327208757400513
12362,-0.48717254400253296,-0.028052300214767456
12363,-0.48634713888168335,-0.02942115068435669
12364,-0.4791429340839386,-0.033678263425827026
12365,-0.486655056476593,-0.033731043338775635
12366,-0.4864821135997772,-0.03222453594207764
12367,-0.4770328402519226,-0.033208489418029785
12368,-0.4872142970561981,-0.02774035930633545
12369,-0.49185681343078613,-0.0294797420501709
12370,-0.4899691939353943,-0.03108033537864685
12371,-0.494939923286438,-0.03123009204864502
12372,-0.4877419173717499,-0.032735735177993774
12373,-0.4856830835342407,-0.030280888080596924
12374,-0.4930627942085266,-0.026796966791152954
12375,-0.48579972982406616,-0.03305235505104065
12376,-0.4772406220436096,-0.03634360432624817
12377,-0.48246991634368896,-0.034316182136535645
12378,-0.48866182565689087,-0.030945539474487305
12379,-0.49234557151794434,-0.03123849630355835
12380,-0.48243117332458496,-0.031452447175979614
12381,-0.4852614998817444,-0.032419681549072266
12382,-0.4843497574329376,-0.03128457069396973
12383,-0.4821263551712036,-0.02774915099143982
12384,-0.47930920124053955,-0.036326974630355835
12385,-0.48526865243911743,-0.031721144914627075
12386,-0.48986783623695374,-0.027383416891098022
12387,-0.49421942234039307,-0.03205466270446777
12388,-0.4911518096923828,-0.031454890966415405
12389,-0.48797115683555603,-0.03487902879714966
12390,-0.4929758906364441,-0.02896103262901306
12391,-0.4851449728012085,-0.02940291166305542
12392,-0.4824661314487457,-0.03280600905418396
12393,-0.48291417956352234,-0.03206208348274231
12394,-0.47579148411750793,-0.02971106767654419
12395,-0.4840296804904938,-0.02695181965827942
12396,-0.49757957458496094,-0.03155040740966797
12397,-0.48877036571502686,-0.032686829566955566
12398,-0.4951041340827942,-0.029683202505111694
12399,-0.48720917105674744,-0.03225737810134888
12400,-0.48823583126068115,-0.03417551517486572
12401,-0.49435529112815857,-0.031140923500061035
12402,-0.4859215021133423,-0.033442914485931396
12403,-0.48800477385520935,-0.028900355100631714
12404,-0.4811278283596039,-0.030507326126098633
12405,-0.4779402017593384,-0.032903462648391724
